"phenotype" "Phenotype Description" "variable_type" "source" "n_non_missing" "n_missing" "n_controls" "n_cases"
"20001_1001" "Cancer code, self-reported: lung cancer" "binary" "phesant" 361141 53 360938 203
"S72" "Diagnoses - main ICD10: S72 Fracture of femur" "categorical" "icd10" 361194 0 359391 1803
"S76" "Diagnoses - main ICD10: S76 Injury of muscle and tendon at hip and thigh level" "categorical" "icd10" 361194 0 360914 280
"S80" "Diagnoses - main ICD10: S80 Superficial injury of lower leg" "categorical" "icd10" 361194 0 360963 231
"S81" "Diagnoses - main ICD10: S81 Open wound of lower leg" "categorical" "icd10" 361194 0 360907 287
"S82" "Diagnoses - main ICD10: S82 Fracture of lower leg, including ankle" "categorical" "icd10" 361194 0 356637 4557
"S83" "Diagnoses - main ICD10: S83 Dislocation, sprain and strain of joints and ligaments of knee" "categorical" "icd10" 361194 0 360614 580
"S86" "Diagnoses - main ICD10: S86 Injury of muscle and tendon at lower leg level" "categorical" "icd10" 361194 0 360527 667
"S89" "Diagnoses - main ICD10: S89 Other and unspecified injuries of lower leg" "categorical" "icd10" 361194 0 361070 124
"S91" "Diagnoses - main ICD10: S91 Open wound of ankle and foot" "categorical" "icd10" 361194 0 361048 146
"S92" "Diagnoses - main ICD10: S92 Fracture of foot, except ankle" "categorical" "icd10" 361194 0 360513 681
"S93" "Diagnoses - main ICD10: S93 Dislocation, sprain and strain of joints and ligaments at ankle and foot level" "categorical" "icd10" 361194 0 361076 118
"T14" "Diagnoses - main ICD10: T14 Injury of unspecified body region" "categorical" "icd10" 361194 0 361060 134
"T17" "Diagnoses - main ICD10: T17 Foreign body in respiratory tract" "categorical" "icd10" 361194 0 360957 237
"T18" "Diagnoses - main ICD10: T18 Foreign body in alimentary tract" "categorical" "icd10" 361194 0 360872 322
"T39" "Diagnoses - main ICD10: T39 Poisoning by nonopioid analgesics, antipyretics and antirheumatics" "categorical" "icd10" 361194 0 360033 1161
"T40" "Diagnoses - main ICD10: T40 Poisoning by narcotics and psychodysleptics [hallucinogens]" "categorical" "icd10" 361194 0 360918 276
"T42" "Diagnoses - main ICD10: T42 Poisoning by antiepileptic, sedative-hypnotic and anti-Parkinsonism drugs" "categorical" "icd10" 361194 0 360656 538
"T43" "Diagnoses - main ICD10: T43 Poisoning by psychotropic drugs, not elsewhere classified" "categorical" "icd10" 361194 0 360502 692
"T50" "Diagnoses - main ICD10: T50 Poisoning by diuretics and other and unspecified drugs, medicaments and biological substances" "categorical" "icd10" 361194 0 360963 231
"T78" "Diagnoses - main ICD10: T78 Adverse effects, not elsewhere classified" "categorical" "icd10" 361194 0 360547 647
"T79" "Diagnoses - main ICD10: T79 Certain early complications of trauma, not elsewhere classified" "categorical" "icd10" 361194 0 360989 205
"T81" "Diagnoses - main ICD10: T81 Complications of procedures, not elsewhere classified" "categorical" "icd10" 361194 0 355644 5550
"T82" "Diagnoses - main ICD10: T82 Complications of cardiac and vascular prosthetic devices, implants and grafts" "categorical" "icd10" 361194 0 360061 1133
"T83" "Diagnoses - main ICD10: T83 Complications of genito-urinary prosthetic devices, implants and grafts" "categorical" "icd10" 361194 0 360468 726
"T84" "Diagnoses - main ICD10: T84 Complications of internal orthopaedic prosthetic devices, implants and grafts" "categorical" "icd10" 361194 0 357475 3719
"T85" "Diagnoses - main ICD10: T85 Complications of other internal prosthetic devices, implants and grafts" "categorical" "icd10" 361194 0 359693 1501
"T86" "Diagnoses - main ICD10: T86 Failure and rejection of transplanted organs and tissues" "categorical" "icd10" 361194 0 361031 163
"T87" "Diagnoses - main ICD10: T87 Complications peculiar to reattachment and amputation" "categorical" "icd10" 361194 0 361086 108
"T88" "Diagnoses - main ICD10: T88 Other complications of surgical and medical care, not elsewhere classified" "categorical" "icd10" 361194 0 360990 204
"Z00" "Diagnoses - main ICD10: Z00 General examination and investigation of persons without complaint or reported diagnosis" "categorical" "icd10" 361194 0 360945 249
"Z01" "Diagnoses - main ICD10: Z01 Other special examinations and investigations of persons without complaint or reported diagnosis" "categorical" "icd10" 361194 0 359824 1370
"Z03" "Diagnoses - main ICD10: Z03 Medical observation and evaluation for suspected diseases and conditions" "categorical" "icd10" 361194 0 356243 4951
"Z04" "Diagnoses - main ICD10: Z04 Examination and observation for other reasons" "categorical" "icd10" 361194 0 360695 499
"Z08" "Diagnoses - main ICD10: Z08 Follow-up examination after treatment for malignant neoplasm" "categorical" "icd10" 361194 0 356980 4214
"Z09" "Diagnoses - main ICD10: Z09 Follow-up examination after treatment for conditions other than malignant neoplasms" "categorical" "icd10" 361194 0 352730 8464
"Z11" "Diagnoses - main ICD10: Z11 Special screening examination for infectious and parasitic diseases" "categorical" "icd10" 361194 0 360943 251
"Z12" "Diagnoses - main ICD10: Z12 Special screening examination for neoplasms" "categorical" "icd10" 361194 0 357042 4152
"Z13" "Diagnoses - main ICD10: Z13 Special screening examination for other diseases and disorders" "categorical" "icd10" 361194 0 358958 2236
"Z29" "Diagnoses - main ICD10: Z29 Need for other prophylactic measures" "categorical" "icd10" 361194 0 361088 106
"Z30" "Diagnoses - main ICD10: Z30 Contraceptive management" "categorical" "icd10" 361194 0 354802 6392
"Z31" "Diagnoses - main ICD10: Z31 Procreative management" "categorical" "icd10" 361194 0 361007 187
"Z34" "Diagnoses - main ICD10: Z34 Supervision of normal pregnancy" "categorical" "icd10" 361194 0 360463 731
"Z35" "Diagnoses - main ICD10: Z35 Supervision of high-risk pregnancy" "categorical" "icd10" 361194 0 361068 126
"Z36" "Diagnoses - main ICD10: Z36 Antenatal screening" "categorical" "icd10" 361194 0 360353 841
"Z39" "Diagnoses - main ICD10: Z39 Postpartum care and examination" "categorical" "icd10" 361194 0 360887 307
"Z40" "Diagnoses - main ICD10: Z40 Prophylactic surgery" "categorical" "icd10" 361194 0 360669 525
"Z41" "Diagnoses - main ICD10: Z41 Procedures for purposes other than remedying health state" "categorical" "icd10" 361194 0 360594 600
"Z42" "Diagnoses - main ICD10: Z42 Follow-up care involving plastic surgery" "categorical" "icd10" 361194 0 359231 1963
"Z43" "Diagnoses - main ICD10: Z43 Attention to artificial openings" "categorical" "icd10" 361194 0 359838 1356
"Z45" "Diagnoses - main ICD10: Z45 Adjustment and management of implanted device" "categorical" "icd10" 361194 0 358985 2209
"Z46" "Diagnoses - main ICD10: Z46 Fitting and adjustment of other devices" "categorical" "icd10" 361194 0 357580 3614
"Z47" "Diagnoses - main ICD10: Z47 Other orthopaedic follow-up care" "categorical" "icd10" 361194 0 358420 2774
"Z48" "Diagnoses - main ICD10: Z48 Other surgical follow-up care" "categorical" "icd10" 361194 0 360407 787
"Z50" "Diagnoses - main ICD10: Z50 Care involving use of rehabilitation procedures" "categorical" "icd10" 361194 0 360976 218
"Z51" "Diagnoses - main ICD10: Z51 Other medical care" "categorical" "icd10" 361194 0 360983 211
"Z52" "Diagnoses - main ICD10: Z52 Donors of organs and tissues" "categorical" "icd10" 361194 0 360917 277
"Z53" "Diagnoses - main ICD10: Z53 Persons encountering health services for specifie procedures, not carried out" "categorical" "icd10" 361194 0 359440 1754
"Z71" "Diagnoses - main ICD10: Z71 Persons encountering health services for other counselling and medical advice, not elsewhere classified" "categorical" "icd10" 361194 0 360976 218
"Z76" "Diagnoses - main ICD10: Z76 Persons encountering health services in other circumstances" "categorical" "icd10" 361194 0 361076 118
"Z80" "Diagnoses - main ICD10: Z80 Family history of malignant neoplasm" "categorical" "icd10" 361194 0 360817 377
"Z85" "Diagnoses - main ICD10: Z85 Personal history of malignant neoplasm" "categorical" "icd10" 361194 0 360956 238
"Z87" "Diagnoses - main ICD10: Z87 Personal history of other diseases and conditions" "categorical" "icd10" 361194 0 360960 234
"AB1_INFECTIONS" "Certain infectious and parasitic diseases" "categorical" "finngen" 361194 0 353664 7530
"AB1_INTESTINAL_INFECTIONS" "Intestinal infectious diseases" "categorical" "finngen" 361194 0 356890 4304
"AB1_MYCOSES" "Mycoses" "categorical" "finngen" 361194 0 360751 443
"AB1_OTHER_BACTERIAL" "Other bacterial diseases" "categorical" "finngen" 361194 0 359232 1962
"AB1_OTHER_VIRAL" "Other viral diseases" "categorical" "finngen" 361194 0 360014 1180
"AB1_SEXUAL_TRANSMISSION" "Infections with a predominantly sexual mode of transmission" "categorical" "finngen" 361194 0 361058 136
"AB1_VIRAL_CNS" "Viral infections of the central nervous system" "categorical" "finngen" 361194 0 360997 197
"AB1_VIRAL_HEPATITIS" "Viral hepatitis" "categorical" "finngen" 361194 0 360951 243
"AB1_VIRAL_SKIN_MUCOUS_MEMBRANE" "Viral infections characterized by skin and mucous membrane lesions" "categorical" "finngen" 361194 0 360336 858
"AD" "Alzheimer’s disease" "categorical" "finngen" 361194 0 361075 119
"AMN2" "Transient global amnesia" "categorical" "finngen" 361194 0 360911 283
"ASTHMA_CHILD" "Childhood asthma (age<16)" "categorical" "finngen" 361194 0 359201 1993
"ASTHMA_EOSINOPHIL_SUGG" "Suggestive for eosinophilic asthma" "categorical" "finngen" 361194 0 358892 2302
"ASTHMA_HOSPITAL1" "Asthma, hospital admissions 1" "categorical" "finngen" 361194 0 359208 1986
"ASTHMA_MEDICATIO_COMORB" "Medication related adverse effects" "categorical" "finngen" 361194 0 341100 20094
"ASTHMA_MODE" "Asthma (mode)" "categorical" "finngen" 361194 0 360997 197
"ASTHMA_OPPORTUNIST_INFECTIONS" "" "categorical" "finngen" 361194 0 360685 509
"ASTHMA_PNEUMONIA" "Asthma-related pneumonia" "categorical" "finngen" 361194 0 355294 5900
"BACT_INTEST_INFECTION_NOS" "Other specified/unspecified bacterial intestinal infections" "categorical" "finngen" 361194 0 360741 453
"BRONCHITIS" "Bronchitis" "categorical" "finngen" 361194 0 356911 4283
"C_ANUS_ANALCANAL" "Malignant neoplasm of anus and anal canal" "categorical" "finngen" 361194 0 361067 127
"C_BLADDER" "Malignant neoplasm of bladder" "categorical" "finngen" 361194 0 360304 890
"C_BRAIN" "Malignant neoplasm of brain" "categorical" "finngen" 361194 0 360819 375
"C_BREAST_3" "Malignant neoplasm of breast" "categorical" "finngen" 361194 0 351473 9721
"C_BRONCHUS_LUNG" "Malignant neoplasm of bronchus and lung" "categorical" "finngen" 361194 0 359513 1681
"C_CERVIX_UTERI" "Malignant neoplasm of cervix uteri" "categorical" "finngen" 361194 0 360826 368
"C_COLON" "Malignant neoplasm of colon" "categorical" "finngen" 361194 0 358757 2437
"C_CONNECTIVE_SOFT_NAS" "Malignant neoplasm of other connective and soft tissue" "categorical" "finngen" 361194 0 360957 237
"C_CORPUS_UTERI" "Malignant neoplasm of corpus uteri" "categorical" "finngen" 361194 0 359972 1222
"C_DIFFICILE_ENTEROCOLITIS" "Enterocolitis due to Clostridium difficile" "categorical" "finngen" 361194 0 361010 184
"C_DIGESTIVE_ORGANS" "" "categorical" "finngen" 361194 0 355504 5690
"C_ENDOCRINE" "" "categorical" "finngen" 361194 0 360765 429
"C_EYE_ADNEXA" "Malignant neoplasm of eye and adnexa" "categorical" "finngen" 361194 0 361079 115
"C_EYE_BRAIN_NEURO" "" "categorical" "finngen" 361194 0 360677 517
"C_FEMALE_GENITAL" "" "categorical" "finngen" 361194 0 358591 2603
"C_FOLLICULAR_LYMPHOMA" "Follicular lymphoma" "categorical" "finngen" 361194 0 360829 365
"C_HODGKIN_LYMPHOMA" "Hodgkin lymphoma" "categorical" "finngen" 361194 0 360946 248
"C_KIDNEY_NOTRENALPELVIS" "Malignant neoplasm of kidney, except renal pelvis" "categorical" "finngen" 361194 0 360323 871
"C_LARYNX" "Malignant neoplasm of larynx" "categorical" "finngen" 361194 0 360989 205
"C_LIP_ORAL_PHARYNX" "" "categorical" "finngen" 361194 0 360404 790
"C_LIVER_INTRAHEPATIC_BILE_DUCTS" "Malignant neoplasm of liver and intrahepatic bile ducts" "categorical" "finngen" 361194 0 360990 204
"C_LYMPHNODES_SECONDARY_NAS" "Secondary and unspecified malignant neoplasm of lymph nodes" "categorical" "finngen" 361194 0 361087 107
"C_LYMPHOID_LEUKAEMIA" "Lymphoid leukaemia" "categorical" "finngen" 361194 0 360676 518
"C_LYMPHOMA" "Lymphomas" "categorical" "finngen" 361194 0 359442 1752
"C_MALE_GENITAL" "" "categorical" "finngen" 361194 0 354399 6795
"C_MELANOMA_SKIN" "Malignant melanoma of skin" "categorical" "finngen" 361194 0 358660 2534
"C_MESOTHELIOMA" "Mesothelioma" "categorical" "finngen" 361194 0 361029 165
"C_MESTOTHEL_SOFTTISSUE" "" "categorical" "finngen" 361194 0 360680 514
"C_MULTIPLE_MYELOMA_PLASMA_CELL" "Multiple myeloma and malignant plasma cell neoplasms" "categorical" "finngen" 361194 0 360766 428
"C_MYELOID-LEUKAEMIA" "Myeloid leukaemia" "categorical" "finngen" 361194 0 360880 314
"C_NONFOLLICULAR_LYMPHOMA" "Non-follicular lymphoma" "categorical" "finngen" 361194 0 360493 701
"C_NONHODGKIN_NAS" "Other and unspecified types of non-Hodgkin lymphoma" "categorical" "finngen" 361194 0 360801 393
"C_OESOPHAGUS" "Malignant neoplasm of oesophagus" "categorical" "finngen" 361194 0 360697 497
"C_OTHER_SKIN" "Other malignant neoplasms of skin" "categorical" "finngen" 361194 0 346792 14402
"C_OVARY" "Malignant neoplasm of ovary" "categorical" "finngen" 361194 0 360350 844
"C_PANCREAS" "Malignant neoplasm of pancreas" "categorical" "finngen" 361194 0 360754 440
"C_PRIMARY_LYMPHOID_HEMATOPOIETIC" "" "categorical" "finngen" 361194 0 358164 3030
"C_PROSTATE" "Malignant neoplasm of prostate" "categorical" "finngen" 361194 0 354873 6321
"C_RECTOISIGMOID_JUNCTION" "Malignant neoplasm of rectosigmoid junction" "categorical" "finngen" 361194 0 360861 333
"C_RECTUM" "Malignant neoplasm of rectum" "categorical" "finngen" 361194 0 360024 1170
"C_RESPIRATORY_INTRATHORACIC" "" "categorical" "finngen" 361194 0 359250 1944
"C_SECONDARY_RESPIRATORY_DIGESTIVE" "Secondary malignant neoplasm of respiratory and digestive organs" "categorical" "finngen" 361194 0 361085 109
"C_SECONDARY_WITHOUT_SITESPEC" "Malignant neoplasm, without specification of site" "categorical" "finngen" 361194 0 361049 145
"C_SKIN" "" "categorical" "finngen" 361194 0 344663 16531
"C_SMALL_INTESTINE" "Malignant neoplasm of small intestine" "categorical" "finngen" 361194 0 361053 141
"C_STOMACH" "Malignant neoplasm of stomach" "categorical" "finngen" 361194 0 360843 351
"C_STROKE" "STROKE" "categorical" "finngen" 361194 0 355048 6146
"C_TESTIS" "Malignant neoplasm of testis" "categorical" "finngen" 361194 0 360762 432
"C_THYROID_GLAND" "Malignant neoplasm of thyroid gland" "categorical" "finngen" 361194 0 360800 394
"C_TNK_LYMPHOMA" "Mature T/NK-cell lymphomas" "categorical" "finngen" 361194 0 361060 134
"C_TONGUENAS" "Malignant neoplasm of other and unspecified parts of tongue" "categorical" "finngen" 361194 0 361034 160
"C_TONSIL" "Malignant neoplasm of tonsil" "categorical" "finngen" 361194 0 361019 175
"C_UNCERTAIN_SECONDARY" "" "categorical" "finngen" 361194 0 360771 423
"C_URINARY_TRACT" "" "categorical" "finngen" 361194 0 359353 1841
"C3_ANUS_ANALCANAL" "Malignant neoplasm of anus and anal canal" "categorical" "finngen" 361194 0 361067 127
"C3_BLADDER" "Malignant neoplasm of bladder" "categorical" "finngen" 361194 0 360304 890
"C3_BRAIN" "Malignant neoplasm of brain" "categorical" "finngen" 361194 0 360819 375
"C3_BREAST_3" "Malignant neoplasm of breast" "categorical" "finngen" 361194 0 351473 9721
"C3_BRONCHUS_LUNG" "Malignant neoplasm of bronchus and lung" "categorical" "finngen" 361194 0 359513 1681
"C3_CERVIX_UTERI" "Malignant neoplasm of cervix uteri" "categorical" "finngen" 361194 0 360826 368
"C3_COLON" "Malignant neoplasm of colon" "categorical" "finngen" 361194 0 358757 2437
"C3_CONNECTIVE_SOFT_NAS" "Malignant neoplasm of other connective and soft tissue" "categorical" "finngen" 361194 0 360957 237
"C3_CORPUS_UTERI" "Malignant neoplasm of corpus uteri" "categorical" "finngen" 361194 0 359972 1222
"C3_DIGESTIVE_ORGANS" "Malignant neoplasm of digestive organs" "categorical" "finngen" 361194 0 355504 5690
"C3_ENDOCRINE" "Malignant neoplasm of endocrine gland" "categorical" "finngen" 361194 0 360765 429
"C3_EYE_ADNEXA" "Malignant neoplasm of eye and adnexa" "categorical" "finngen" 361194 0 361079 115
"C3_EYE_BRAIN_NEURO" "Malignant neoplasm of eye, brain and central nervous system" "categorical" "finngen" 361194 0 360677 517
"C3_FEMALE_GENITAL" "malignant neoplasm of female genital organs" "categorical" "finngen" 361194 0 358591 2603
"C3_KIDNEY_NOTRENALPELVIS" "Malignant neoplasm of kidney, except renal pelvis" "categorical" "finngen" 361194 0 360323 871
"C3_LARYNX" "Malignant neoplasm of larynx" "categorical" "finngen" 361194 0 360989 205
"C3_LIP_ORAL_PHARYNX" "Malignant neoplasm of lip, oral cavity and pharynx" "categorical" "finngen" 361194 0 360404 790
"C3_LIVER_INTRAHEPATIC_BILE_DUCTS" "Malignant neoplasm of liver and intrahepatic bile ducts" "categorical" "finngen" 361194 0 360990 204
"C3_LYMPHNODES_SECONDARY_NAS" "Secondary and unspecified malignant neoplasm of lymph nodes" "categorical" "finngen" 361194 0 361087 107
"C3_MALE_GENITAL" "malignant neoplasm of male genital organs" "categorical" "finngen" 361194 0 354399 6795
"C3_MELANOMA_SKIN" "Malignant melanoma of skin" "categorical" "finngen" 361194 0 358660 2534
"C3_MESOTHELIOMA" "Mesothelioma" "categorical" "finngen" 361194 0 361029 165
"C3_MESTOTHEL_SOFTTISSUE" "Melignant neoplasm of mesothelium and soft tissue" "categorical" "finngen" 361194 0 360680 514
"C3_OESOPHAGUS" "Malignant neoplasm of oesophagus" "categorical" "finngen" 361194 0 360697 497
"C3_OTHER_SKIN" "Other malignant neoplasms of skin" "categorical" "finngen" 361194 0 346792 14402
"C3_OVARY" "Malignant neoplasm of ovary" "categorical" "finngen" 361194 0 360350 844
"C3_PANCREAS" "Malignant neoplasm of pancreas" "categorical" "finngen" 361194 0 360754 440
"C3_PRIMARY_LYMPHOID_HEMATOPOIETIC" "Primary_lymphoid and hematopoietic malignant neoplasms" "categorical" "finngen" 361194 0 358484 2710
"C3_PROSTATE" "Malignant neoplasm of prostate" "categorical" "finngen" 361194 0 354873 6321
"C3_RECTOISIGMOID_JUNCTION" "Malignant neoplasm of rectosigmoid junction" "categorical" "finngen" 361194 0 360861 333
"C3_RECTUM" "Malignant neoplasm of rectum" "categorical" "finngen" 361194 0 360024 1170
"C3_RESPIRATORY_INTRATHORACIC" "Malignant neoplasm of respiratory system and intrathoracic organs" "categorical" "finngen" 361194 0 359250 1944
"C3_SECONDARY_RESPIRATORY_DIGESTIVE" "Secondary malignant neoplasm of respiratory and digestive organs" "categorical" "finngen" 361194 0 361085 109
"C3_SECONDARY_WITHOUT_SITESPEC" "Malignant neoplasm, without specification of site" "categorical" "finngen" 361194 0 361049 145
"C3_SKIN" "Malignant neoplasm of skin" "categorical" "finngen" 361194 0 344663 16531
"C3_SMALL_INTESTINE" "Malignant neoplasm of small intestine" "categorical" "finngen" 361194 0 361053 141
"C3_STOMACH" "Malignant neoplasm of stomach" "categorical" "finngen" 361194 0 360843 351
"C3_TESTIS" "Malignant neoplasm of testis" "categorical" "finngen" 361194 0 360762 432
"C3_THYROID_GLAND" "Malignant neoplasm of thyroid gland" "categorical" "finngen" 361194 0 360800 394
"C3_TONGUENAS" "Malignant neoplasm of other and unspecified parts of tongue" "categorical" "finngen" 361194 0 361034 160
"C3_TONSIL" "Malignant neoplasm of tonsil" "categorical" "finngen" 361194 0 361019 175
"C3_UNCERTAIN_SECONDARY" "Secondary uncertain malignant neoplasm" "categorical" "finngen" 361194 0 360771 423
"C3_URINARY_TRACT" "Malignant neoplasm of urinary organs" "categorical" "finngen" 361194 0 359353 1841
"CAMPYLOENTERITIS" "Campylobacter enteritis" "categorical" "finngen" 361194 0 360905 289
"CARDIAC_ARRHYTM" "Cardiac arrhytmias, COPD co-morbidities" "categorical" "finngen" 361194 0 352393 8801
"CHILDHOOD_ALLERGY" "Childhood allergy (age < 16)" "categorical" "finngen" 361194 0 361053 141
"CHIRHEP_NAS" "Chirrosis of liver, NAS" "categorical" "finngen" 361194 0 361010 184
"CHRONLARGE" "Crohn's disease of large intestine" "categorical" "finngen" 361194 0 360858 336
"CHRONNAS" "Chron's disease NAS" "categorical" "finngen" 361194 0 360430 764
"CHRONSMALL" "Crohn's disease of small interstine" "categorical" "finngen" 361194 0 360945 249
"COLITNONINFNAS" "Noninfectious colitis NAS" "categorical" "finngen" 361194 0 352249 8945
"CONGEN_HEART_ARTER" "Congenital malformations of heart and great arteries" "categorical" "finngen" 361194 0 360767 427
"COPD_EARLYANDLATER" "COPD, early/later onset" "categorical" "finngen" 361194 0 359297 1897
"COPD_EXCL" "COPD differential diagnosis" "categorical" "finngen" 361194 0 334484 26710
"COPD_OPPORTUNIST_INFECTIONS" "COPD related to chronic (opportunist) infections" "categorical" "finngen" 361194 0 360717 477
"COX_ARTHROSIS" "Coxarthrosis [arthrosis of hip](FG)" "categorical" "finngen" 361194 0 351784 9410
"D3_ANAEMIA_IRONDEF" "Iron deficiency anaemia" "categorical" "finngen" 361194 0 357408 3786
"D3_ANAEMIANAS" "Other and unspecified anaemias" "categorical" "finngen" 361194 0 356903 4291
"D3_BLOODNAS" "Other and unspecified diseases of blood and blood-forming organs" "categorical" "finngen" 361194 0 361071 123
"D3_COAGOTHER" "Other coagulation defects" "categorical" "finngen" 361194 0 361080 114
"D3_HYPERGAMMAGLONAS" "Hypergammalglobulinemia, unspecified" "categorical" "finngen" 361194 0 361052 142
"D3_IMMUNEMECHANISMOTHER" "Other disorders involving the immune mechanism, not elsewhere classified" "categorical" "finngen" 361194 0 361022 172
"D3_ITP" "Idiopathic thrombocytopenic purpura" "categorical" "finngen" 361194 0 360987 207
"D3_OTHERANAEMIA" "Other anaemias" "categorical" "finngen" 361194 0 356900 4294
"D3_OTHERBLOOD" "Oher diseases of blood and blood-forming organs" "categorical" "finngen" 361194 0 360900 294
"D3_PURPURA_AND3_OTHER_HAEMORRHAGIC" "Purpura and other haemorrhagic conditions" "categorical" "finngen" 361194 0 360734 460
"D3_SCNDPOLYCYTHAEMIA" "Secondary polycythaemia" "categorical" "finngen" 361194 0 361035 159
"D3_THROMBOCYTOPENIANAS" "Thrombocytopenia, unspecified" "categorical" "finngen" 361194 0 360964 230
"DM_BCKGRND_RETINOPAT" "Background diabetic retinopathy" "categorical" "finngen" 361194 0 361086 108
"DM_HYPOGLYC" "Diabetic hypoglycemia" "categorical" "finngen" 361194 0 360809 385
"DM_KETOACIDOSIS" "Diabetic ketoacidosis" "categorical" "finngen" 361194 0 360960 234
"DM_PERIPH_ANGIOPATHY" "Peripheral angiopathy" "categorical" "finngen" 361194 0 361013 181
"DM_PERIPHATHERO" "Peripheral atherosclerosis" "categorical" "finngen" 361194 0 360690 504
"DM_RETINOPAT_NOS" "Unclassified diabetic retinopathy" "categorical" "finngen" 361194 0 360732 462
"E4_DM1" "Type 1 diabetes" "categorical" "finngen" 361194 0 360611 583
"E4_DM1KETO" "Type 1 diabetes with ketoacidosis" "categorical" "finngen" 361194 0 361026 168
"E4_DM1NOCOMP" "Type 1 diabetes without complications" "categorical" "finngen" 361194 0 360947 247
"E4_DM1OPTH" "Type 1 diabetes with ophthalmic complications" "categorical" "finngen" 361194 0 361028 166
"E4_DM2" "Type 2 diabetes" "categorical" "finngen" 361194 0 360306 888
"E4_DM2NOCOMP" "Type 2 diabetes without complications" "categorical" "finngen" 361194 0 360740 454
"E4_DM2OPTH" "Type 2 diabetes with ophthalmic complications" "categorical" "finngen" 361194 0 360958 236
"E4_DM2PERIPH" "Type 2 diabetes with peripheral circulatory complications" "categorical" "finngen" 361194 0 361067 127
"E4_DMNASOPTH" "Unspecified diabetes with ophthalmic complications" "categorical" "finngen" 361194 0 361041 153
"E4_HYTHYNAS" "Hypothyroidism,other/unspecified" "categorical" "finngen" 361194 0 361066 128
"E4_NUTRIDEF" "Other nutritional deficiencies" "categorical" "finngen" 361194 0 360978 216
"E4_OBESITY" "Obesity" "categorical" "finngen" 361194 0 360746 448
"E4_OBESITYNAS" "Obesity, other/unspecified" "categorical" "finngen" 361194 0 360761 433
"E4_THYTOXGOITDIF" "Thyrotoxicosis with diffuse goitr" "categorical" "finngen" 361194 0 361036 158
"E4_THYTOXNAS" "Thyrotoxicosis, other and/or unspecified" "categorical" "finngen" 361194 0 360954 240
"ENDOMETRIOSIS_NOS" "Unsepcified/other endometriosis" "categorical" "finngen" 361194 0 360760 434
"ENDOMETRIOSIS_OVARY" "Endometriosis of ovary" "categorical" "finngen" 361194 0 360808 386
"ENDOMETRIOSIS_PELVICPERITONEUM" "Endometriosis of pelvic peritoneum" "categorical" "finngen" 361194 0 360906 288
"ENDOMETRIOSIS_UTERUS" "Endometriosis of uterus" "categorical" "finngen" 361194 0 360689 505
"F5_ALCOHOLAC" "Acute alcohol intoxication" "categorical" "finngen" 361194 0 361063 131
"F5_ALLANXIOUS" "All anxiety disorders" "categorical" "finngen" 361194 0 360662 532
"F5_ANXIETY" "Other anxiety disorders" "categorical" "finngen" 361194 0 360842 352
"F5_BEHAVE" "Behavioural syndromes associated with physiological disturbances and physical factors" "categorical" "finngen" 361194 0 361011 183
"F5_DEMENTIA" "Dementia" "categorical" "finngen" 361194 0 361037 157
"F5_DEPRESSIO" "Depression" "categorical" "finngen" 361194 0 360049 1145
"F5_MOOD" "Mood [affective] disorders" "categorical" "finngen" 361194 0 359648 1546
"F5_PANIC" "Panic disorder" "categorical" "finngen" 361194 0 361082 112
"F5_PERSONALITY" "Specific personality disorders" "categorical" "finngen" 361194 0 361066 128
"F5_SCHIZO" "Schizophrenia, schizotypal and delusional disorders" "categorical" "finngen" 361194 0 360733 461
"FIBRO_COMORB" "Fibromyalgia related co-morbidities" "categorical" "finngen" 361194 0 358889 2305
"G6_ALS" "Motor neuron disease" "categorical" "finngen" 361194 0 361027 167
"G6_BELLPA" "Bell's palsy" "categorical" "finngen" 361194 0 360856 338
"G6_CARPTU" "Carpal tunnel syndrome" "categorical" "finngen" 361194 0 353221 7973
"G6_CONCUS" "Concussion" "categorical" "finngen" 361194 0 361057 137
"G6_CPETAL" "Cerebral palsy and other paralytic syndromes" "categorical" "finngen" 361194 0 360610 584
"G6_DEGENOTH" "Other and unspecified degenerative diseases of nervous system" "categorical" "finngen" 361194 0 361088 106
"G6_DEMYEL" "Demyelenating diseases of the central nervous system" "categorical" "finngen" 361194 0 360406 788
"G6_DIFBRAININJ" "Diffuse brain injury" "categorical" "finngen" 361194 0 361079 115
"G6_DISBROTHUNS" "Disorders of brain, other and unspecified" "categorical" "finngen" 361194 0 361067 127
"G6_EPIPAROX" "Episodal and paroxysmal disorders" "categorical" "finngen" 361194 0 355776 5418
"G6_GUILBAR" "Guillain-Barre syndrome" "categorical" "finngen" 361194 0 361039 155
"G6_HYDROCEPH" "Hydrocephalus" "categorical" "finngen" 361194 0 361081 113
"G6_ICTRAUOTHUNS" "Other and unspecified intracranial injuries" "categorical" "finngen" 361194 0 361059 135
"G6_INTRACRATRAUMA" "Intracranial trauma" "categorical" "finngen" 361194 0 360368 826
"G6_MONOLOWOTHUNS" "Other and unspecified mononeuropathies of lower limb" "categorical" "finngen" 361194 0 361064 130
"G6_MONOOTHUNS" "Other and unsepcified mononeuropathies, also in other diseases" "categorical" "finngen" 361194 0 361050 144
"G6_MYONEU" "Diseases of the myoneural junction and muscle" "categorical" "finngen" 361194 0 360960 234
"G6_NERPLEX" "Nerve, nerve root and plexus disorders" "categorical" "finngen" 361194 0 350296 10898
